 1.00000000e+00  4.51374556e+01  1.00000000e+00 -6.17300621e-05  1.00000000e+00  1.00000000e+00  0.00000000e+00 
 1.02329299e+00  4.51374556e+01  1.02329299e+00 -6.31679400e-05  1.02329299e+00  1.02329299e+00  0.00000000e+00 
 1.04712855e+00  4.51374556e+01  1.04712855e+00 -6.46393103e-05  1.04712855e+00  1.04712855e+00  0.00000000e+00 
 1.07151931e+00  4.51374556e+01  1.07151931e+00 -6.61449533e-05  1.07151931e+00  1.07151931e+00  0.00000000e+00 
 1.09647820e+00  4.51374556e+01  1.09647820e+00 -6.76856672e-05  1.09647820e+00  1.09647820e+00  0.00000000e+00 
 1.12201845e+00  4.51374556e+01  1.12201845e+00 -6.92622689e-05  1.12201845e+00  1.12201845e+00  0.00000000e+00 
 1.14815362e+00  4.51374556e+01  1.14815362e+00 -7.08755944e-05  1.14815362e+00  1.14815362e+00  0.00000000e+00 
 1.17489755e+00  4.51374556e+01  1.17489755e+00 -7.25264990e-05  1.17489755e+00  1.17489755e+00  0.00000000e+00 
 1.20226443e+00  4.51374556e+01  1.20226443e+00 -7.42158582e-05  1.20226443e+00  1.20226443e+00  0.00000000e+00 
 1.23026877e+00  4.51374556e+01  1.23026877e+00 -7.59445676e-05  1.23026877e+00  1.23026877e+00  0.00000000e+00 
 1.25892541e+00  4.51374556e+01  1.25892541e+00 -7.77135438e-05  1.25892541e+00  1.25892541e+00  0.00000000e+00 
 1.28824955e+00  4.51374556e+01  1.28824955e+00 -7.95237248e-05  1.28824955e+00  1.28824955e+00  0.00000000e+00 
 1.31825674e+00  4.51374556e+01  1.31825674e+00 -8.13760703e-05  1.31825674e+00  1.31825674e+00  0.00000000e+00 
 1.34896288e+00  4.51374556e+01  1.34896288e+00 -8.32715625e-05  1.34896288e+00  1.34896288e+00  0.00000000e+00 
 1.38038426e+00  4.51374556e+01  1.38038426e+00 -8.52112063e-05  1.38038426e+00  1.38038426e+00  0.00000000e+00 
 1.41253754e+00  4.51374556e+01  1.41253754e+00 -8.71960303e-05  1.41253754e+00  1.41253754e+00  0.00000000e+00 
 1.44543977e+00  4.51374556e+01  1.44543977e+00 -8.92270867e-05  1.44543977e+00  1.44543977e+00  0.00000000e+00 
 1.47910839e+00  4.51374556e+01  1.47910839e+00 -9.13054526e-05  1.47910839e+00  1.47910839e+00  0.00000000e+00 
 1.51356125e+00  4.51374556e+01  1.51356125e+00 -9.34322298e-05  1.51356125e+00  1.51356125e+00  0.00000000e+00 
 1.54881662e+00  4.51374556e+01  1.54881662e+00 -9.56085460e-05  1.54881662e+00  1.54881662e+00  0.00000000e+00 
 1.58489319e+00  4.51374556e+01  1.58489319e+00 -9.78355551e-05  1.58489319e+00  1.58489319e+00  0.00000000e+00 
 1.62181010e+00  4.51374556e+01  1.62181010e+00 -1.00114438e-04  1.62181010e+00  1.62181010e+00  0.00000000e+00 
 1.65958691e+00  4.51374556e+01  1.65958691e+00 -1.02446403e-04  1.65958691e+00  1.65958691e+00  0.00000000e+00 
 1.69824365e+00  4.51374556e+01  1.69824365e+00 -1.04832686e-04  1.69824365e+00  1.69824365e+00  0.00000000e+00 
 1.73780083e+00  4.51374556e+01  1.73780083e+00 -1.07274553e-04  1.73780083e+00  1.73780083e+00  0.00000000e+00 
 1.77827941e+00  4.51374556e+01  1.77827941e+00 -1.09773298e-04  1.77827941e+00  1.77827941e+00  0.00000000e+00 
 1.81970086e+00  4.51374556e+01  1.81970086e+00 -1.12330247e-04  1.81970086e+00  1.81970086e+00  0.00000000e+00 
 1.86208714e+00  4.51374555e+01  1.86208714e+00 -1.14946754e-04  1.86208714e+00  1.86208714e+00  0.00000000e+00 
 1.90546072e+00  4.51374555e+01  1.90546072e+00 -1.17624208e-04  1.90546072e+00  1.90546072e+00  0.00000000e+00 
 1.94984460e+00  4.51374555e+01  1.94984460e+00 -1.20364028e-04  1.94984460e+00  1.94984460e+00  0.00000000e+00 
 1.99526231e+00  4.51374555e+01  1.99526231e+00 -1.23167666e-04  1.99526231e+00  1.99526231e+00  0.00000000e+00 
 2.04173794e+00  4.51374555e+01  2.04173794e+00 -1.26036610e-04  2.04173794e+00  2.04173794e+00  0.00000000e+00 
 2.08929613e+00  4.51374555e+01  2.08929613e+00 -1.28972379e-04  2.08929613e+00  2.08929613e+00  0.00000000e+00 
 2.13796209e+00  4.51374555e+01  2.13796209e+00 -1.31976532e-04  2.13796209e+00  2.13796209e+00  0.00000000e+00 
 2.18776162e+00  4.51374555e+01  2.18776162e+00 -1.35050660e-04  2.18776162e+00  2.18776162e+00  0.00000000e+00 
 2.23872114e+00  4.51374555e+01  2.23872114e+00 -1.38196394e-04  2.23872114e+00  2.23872114e+00  0.00000000e+00 
 2.29086765e+00  4.51374555e+01  2.29086765e+00 -1.41415402e-04  2.29086765e+00  2.29086765e+00  0.00000000e+00 
 2.34422882e+00  4.51374555e+01  2.34422882e+00 -1.44709390e-04  2.34422882e+00  2.34422882e+00  0.00000000e+00 
 2.39883292e+00  4.51374555e+01  2.39883292e+00 -1.48080104e-04  2.39883292e+00  2.39883292e+00  0.00000000e+00 
 2.45470892e+00  4.51374555e+01  2.45470892e+00 -1.51529333e-04  2.45470892e+00  2.45470892e+00  0.00000000e+00 
 2.51188643e+00  4.51374555e+01  2.51188643e+00 -1.55058904e-04  2.51188643e+00  2.51188643e+00  0.00000000e+00 
 2.57039578e+00  4.51374555e+01  2.57039578e+00 -1.58670690e-04  2.57039578e+00  2.57039578e+00  0.00000000e+00 
 2.63026799e+00  4.51374555e+01  2.63026799e+00 -1.62366605e-04  2.63026799e+00  2.63026799e+00  0.00000000e+00 
 2.69153480e+00  4.51374555e+01  2.69153480e+00 -1.66148609e-04  2.69153480e+00  2.69153480e+00  0.00000000e+00 
 2.75422870e+00  4.51374555e+01  2.75422870e+00 -1.70018708e-04  2.75422870e+00  2.75422870e+00  0.00000000e+00 
 2.81838293e+00  4.51374555e+01  2.81838293e+00 -1.73978952e-04  2.81838293e+00  2.81838293e+00  0.00000000e+00 
 2.88403150e+00  4.51374555e+01  2.88403150e+00 -1.78031442e-04  2.88403150e+00  2.88403150e+00  0.00000000e+00 
 2.95120923e+00  4.51374555e+01  2.95120923e+00 -1.82178327e-04  2.95120923e+00  2.95120923e+00  0.00000000e+00 
 3.01995172e+00  4.51374555e+01  3.01995172e+00 -1.86421805e-04  3.01995172e+00  3.01995172e+00  0.00000000e+00 
 3.09029543e+00  4.51374554e+01  3.09029543e+00 -1.90764127e-04  3.09029543e+00  3.09029543e+00  0.00000000e+00 
 3.16227766e+00  4.51374554e+01  3.16227766e+00 -1.95207594e-04  3.16227766e+00  3.16227766e+00  0.00000000e+00 
 3.23593657e+00  4.51374554e+01  3.23593657e+00 -1.99754563e-04  3.23593657e+00  3.23593657e+00  0.00000000e+00 
 3.31131121e+00  4.51374554e+01  3.31131121e+00 -2.04407444e-04  3.31131121e+00  3.31131121e+00  0.00000000e+00 
 3.38844156e+00  4.51374554e+01  3.38844156e+00 -2.09168705e-04  3.38844156e+00  3.38844156e+00  0.00000000e+00 
 3.46736850e+00  4.51374554e+01  3.46736850e+00 -2.14040870e-04  3.46736850e+00  3.46736850e+00  0.00000000e+00 
 3.54813389e+00  4.51374554e+01  3.54813389e+00 -2.19026522e-04  3.54813389e+00  3.54813389e+00  0.00000000e+00 
 3.63078055e+00  4.51374554e+01  3.63078055e+00 -2.24128305e-04  3.63078055e+00  3.63078055e+00  0.00000000e+00 
 3.71535229e+00  4.51374554e+01  3.71535229e+00 -2.29348924e-04  3.71535229e+00  3.71535229e+00  0.00000000e+00 
 3.80189396e+00  4.51374554e+01  3.80189396e+00 -2.34691147e-04  3.80189396e+00  3.80189396e+00  0.00000000e+00 
 3.89045145e+00  4.51374554e+01  3.89045145e+00 -2.40157805e-04  3.89045145e+00  3.89045145e+00  0.00000000e+00 
 3.98107171e+00  4.51374553e+01  3.98107171e+00 -2.45751799e-04  3.98107171e+00  3.98107171e+00  0.00000000e+00 
 4.07380278e+00  4.51374553e+01  4.07380278e+00 -2.51476094e-04  4.07380278e+00  4.07380278e+00  0.00000000e+00 
 4.16869383e+00  4.51374553e+01  4.16869383e+00 -2.57333724e-04  4.16869383e+00  4.16869383e+00  0.00000000e+00 
 4.26579519e+00  4.51374553e+01  4.26579519e+00 -2.63327796e-04  4.26579519e+00  4.26579519e+00  0.00000000e+00 
 4.36515832e+00  4.51374553e+01  4.36515832e+00 -2.69461488e-04  4.36515832e+00  4.36515832e+00  0.00000000e+00 
 4.46683592e+00  4.51374553e+01  4.46683592e+00 -2.75738052e-04  4.46683592e+00  4.46683592e+00  0.00000000e+00 
 4.57088190e+00  4.51374553e+01  4.57088190e+00 -2.82160816e-04  4.57088190e+00  4.57088190e+00  0.00000000e+00 
 4.67735141e+00  4.51374552e+01  4.67735141e+00 -2.88733186e-04  4.67735141e+00  4.67735141e+00  0.00000000e+00 
 4.78630092e+00  4.51374552e+01  4.78630092e+00 -2.95458645e-04  4.78630092e+00  4.78630092e+00  0.00000000e+00 
 4.89778819e+00  4.51374552e+01  4.89778819e+00 -3.02340761e-04  4.89778819e+00  4.89778819e+00  0.00000000e+00 
 5.01187234e+00  4.51374552e+01  5.01187234e+00 -3.09383181e-04  5.01187234e+00  5.01187234e+00  0.00000000e+00 
 5.12861384e+00  4.51374552e+01  5.12861384e+00 -3.16589641e-04  5.12861384e+00  5.12861384e+00  0.00000000e+00 
 5.24807460e+00  4.51374552e+01  5.24807460e+00 -3.23963960e-04  5.24807460e+00  5.24807460e+00  0.00000000e+00 
 5.37031796e+00  4.51374551e+01  5.37031796e+00 -3.31510050e-04  5.37031796e+00  5.37031796e+00  0.00000000e+00 
 5.49540874e+00  4.51374551e+01  5.49540874e+00 -3.39231910e-04  5.49540874e+00  5.49540874e+00  0.00000000e+00 
 5.62341325e+00  4.51374551e+01  5.62341325e+00 -3.47133636e-04  5.62341325e+00  5.62341325e+00  0.00000000e+00 
